id,sale_price
a9b3e888-9bc4-4247-b590-b90f25bb7dad,100
1a7f8120-db5d-40e5-b710-2d801e1f2e70,100
0182ddd3-a34c-4e1c-9437-8916303b28af,100
2f029003-8b04-4283-a838-a72ccb360812,100
7eba1623-c6ba-4a01-af1b-3a79643880b0,100
3eea0f3a-f4ee-4a0f-9ce9-ed2f1a2e70fa,100
e277911c-2ea0-4fce-a3f5-2cce8d8d27b5,100
1f94fbaa-d009-490c-a575-3ca37181771b,100
6db8668e-4e06-4a10-81bc-801a2a115e69,100
48d12965-724a-4263-a206-6a52bee75910,100
6ac4cc7d-7a6f-43c6-b5af-3799b381b9d4,100
16afe757-b9a5-4fa8-ac50-ab1b92e6d428,100
0a2e2845-13a1-451d-90af-bf7351aeae94,100
e75c7922-df4a-478d-8d40-88186e1905b0,100
570dfd0c-3925-4107-a7d8-3c666e84ac63,100
f820cdf6-872b-4ec5-b535-18e727d5b95c,100
2019b1ed-a372-4020-b200-17b98dec30f0,100
3023187d-2d0c-4b65-a632-67f99caecda4,100
f539187c-546c-42ec-aab5-60e54c1a1136,100
266fcb1d-c0ef-4415-90f2-9834347258c5,100
f5e6e7f2-98e9-4aa5-8f18-6ef40c888a90,100
c65da1c8-4a24-49da-b32e-b354d5322ef8,100
d3d3866a-fc27-4e5d-af22-07920be2f86b,100
2d84f556-43c9-40a0-823f-33ed6a2f1d6b,100
ecffe850-2bea-4879-b2e7-5a9b9136a210,100
3eabeb39-7390-4d86-9c39-00b3f1b37ae7,100
d5ddd57f-5108-43ef-aee4-4287721b714d,100
5628ddad-0489-47ee-928c-f5741d5201c1,100
861274ee-d6cd-45bf-846b-8220a3aa75c2,100
ef374644-1a8b-4aae-8175-da1913f7b3f2,100
a08f5f18-a654-41e2-84f0-083bf79c901e,100
10442cb3-8e08-416f-93cf-6fb3aae349ae,100
8ba20ff7-674f-4c7c-80d0-86816438096c,100
2bba1446-a838-431e-b4ad-dbc02a9b92cd,100
6306dedf-6801-46d4-b646-9da50124984a,100
f34c001d-3e76-48af-9457-01ccab5c4510,100
68fefabe-d2c2-4a00-ad23-705f50487072,100
dd6d5e60-7d38-46e7-b7ce-b1bc9272cee6,100
7ec16d7c-5f8d-4e6b-868d-9eadba25e57f,100
c2f907fc-b078-4e83-95a1-fcafc2a2692f,100
b3494bce-6497-4e35-a103-abe76e25b799,100
9a162749-f77f-4852-ad3d-e9b8227169b7,100
7f1ced0b-4190-4bb9-8a7a-14bc8e6f0e40,100
65ce8c32-ab1e-4a89-93e7-4893792b2a87,100
81b9d25e-bfd9-49cf-9a3c-8e5a05234dd7,100
543dcc64-3cb5-49e9-8511-c6a1d8d37674,100
7fda3033-41c3-4186-a0f5-67bbfb51c0ca,100
dd314064-1f93-4fe2-89cd-9f265d3925f7,100
56fc5c4d-6d42-4e35-aea6-88ead355e81b,100
902f3dd9-e7d2-4c37-80ff-69a825e4698e,100
248fb143-8d01-4618-8836-06792347df00,100
92d760e2-69c8-462d-8a52-1fd44e829206,100
4fab29a2-3f2d-4c9f-a2c8-acd82b444a93,100
79175f7a-7572-4ca9-9686-69a8fa94ca24,100
b1c8bef8-6bb9-4e7b-ac87-5ee0139c2bd3,100
b87878c2-a24b-48e4-ac57-e3cd55abb3bc,100
6c245a77-2456-4e42-82d0-b794ffba9ffc,100
677072d9-944b-433f-8c2b-f3fe8abafd6c,100
d652cb43-64bb-4d8a-ba9f-821c8a3e1437,100
9c3c1944-30eb-4d6b-8e10-99a96c45d140,100
d73ba96a-8a8a-4d44-b80c-5caa5205d7d0,100
0449baeb-688c-48b0-bf78-6a5425185b94,100
243acd79-849e-4e4c-9aef-c840bfdc6e44,100
1e8d49cc-8bc6-48b7-8862-fe474cd9c5d9,100
29b6930f-52a3-4244-ab25-6258ecc2b3d6,100
b6f1050e-dbc1-4aaa-bff2-8552adf5dcf4,100
7c84a76f-c2b3-4ddf-bccc-107419d27039,100
0270fdaf-3afe-4c0f-992e-3e1443b640dd,100
11272c97-542a-402f-805a-61a17272cf60,100
308ae49f-2d5d-4674-8900-d3fc24b575bc,100
87b289b1-e07e-4c89-b6e3-e66583e5f68c,100
b98d47e1-8887-492c-8bb8-6c2214446b22,100
d18bc1b6-3cd5-4c03-91cf-f209c0e0f634,100
97da0151-d432-43b0-9840-ba3bb6f65516,100
30e717a5-aad8-4d8d-aa6e-7b7d4e417bf9,100
b7b44274-50a9-4df9-ab7a-a250e90aa49b,100
45f3b0b9-a22b-4852-9987-3d8c95d6bd62,100
834a26ea-a02d-48ed-9720-0af185c77949,100
fcb9b12e-a201-430f-80d7-276d1d613d44,100
575c8c17-0523-466d-b8b9-7e97677622c6,100
4350de8d-2034-4963-8a75-9fa6671806be,100
d586cb0c-2052-4a1d-b5a2-2aaf6e2fa939,100
0337b394-d2bf-48d3-ac1d-9c18a0aa3cb0,100
a4966402-5dc5-4727-8d6e-0ae1cf4efdbb,100
d6345413-11e9-4cc3-adc5-c08c32356664,100
897dff2c-f6e2-433b-806d-f3c86e3724c7,100
6b70eb7c-1097-4330-87b1-6333053b77bb,100
0a02932d-d713-4279-996c-9b604186bf05,100
e24bbfc8-c41f-446e-985e-bf5f7ec1c474,100
61bd03aa-329e-40e0-8071-08619b1bdb43,100
f8f73806-3045-4967-a939-bafcbc8fbf32,100
28f208c7-f66d-4c78-8595-5bbd305738f2,100
17a10296-5b30-4292-8838-395a3dcb7ff8,100
e3c7858b-6bdc-476c-b5c5-2638b98fe2e6,100
c94e8a48-2f97-489f-9e97-bf8e41d5833a,100
fd4a0775-9be1-4117-a82d-a450a1cd1e1d,100
b7879b31-d3d0-436d-ba8b-304521cb1d33,100
49d99b57-058f-4c6f-b1fb-ec5005edb002,100
c2e78918-5e62-4f48-8800-1734d6386695,100
72817fb0-4d01-4fff-a065-7f71c85c5ad6,100
48fab90e-0c29-467f-bc00-acf30c82170a,100
ded60799-d996-42b1-9824-4aaed62e59c4,100
cc7381e2-e06b-42e7-8b02-7f6d01a52603,100
d224f878-e00a-4df1-8f99-fe05c3231e9d,100
8f860dd5-c83f-436e-8c8d-a4eaa89b7726,100
505e9315-6362-4817-9cff-7ea6d49e8501,100
0306c1b5-5120-41ee-a14e-888b3fe56cda,100
78eb320f-3130-469e-9959-8e1689e0f528,100
5d1f485b-6f83-49d7-9637-7429b88beffc,100
422641a5-d93c-4e6e-9c51-de98a6c88f1c,100
440c2c91-1120-44de-8ec0-934deacde589,100
b543bfc1-ad67-4233-93dc-9bf9302730ba,100
09640f18-2517-43c9-82ce-c8ff2f63566f,100
1d0fa1fe-618d-462b-a892-a4a68433c9a3,100
742c33cc-91c7-40b5-b81a-3c92e056322f,100
4f27b440-5eb7-4f83-9169-2bbf0bc7d3c3,100
a0cb343b-f2c0-4150-aa01-74ca7cb899f8,100
cc8081b8-6003-4b89-a21a-f747aa71b1bb,100
0c7d94d4-c470-4611-87fd-ca8f30de0e4d,100
4e4297d1-b0cc-4e29-9fe0-940eaa063082,100
f2956fea-7d31-486e-9184-21cd2e101678,100
6932ca7c-6f31-4d8c-b8b7-b298d5023912,100
2bb2234d-14fe-43ac-947a-eabdd329860b,100
83721c27-d78b-4c03-86c3-4062546feffd,100
23956aea-ffde-450a-beaa-350e89a34fb4,100
1431abdb-937a-4326-9a3b-8f045b8a4d18,100
59e05c2f-7f15-4531-929b-3470284d6ac3,100
2859b723-6eff-47ee-8604-b5946255aeb2,100
bb126b77-21fe-447e-9735-4618cb0e0a79,100
acbd3120-5919-4f9b-bb87-eedade9e8ecc,100
c4f75994-ae6a-4124-9898-50f0d032210b,100
b192ed44-c3ca-4452-809d-d88acb883827,100
69079d04-1c02-4049-b1ed-f52b5d30206f,100
1b9a509e-04ad-4241-a115-9598b387f27f,100
0898ace9-64e9-4a13-8457-fa022185782b,100
1301b84a-3853-456a-9b79-0fa651340898,100
4969cf8d-7304-4a83-8bc5-abfb76f99475,100
34583e93-4f2e-40aa-925d-3dcd841cedfd,100
02eaf04d-2eeb-46c0-bc74-692c4cb38ea9,100
138d92bd-8641-42e9-8ccc-9c3631676310,100
16951c19-b66e-4903-8e2d-4638a61db2dd,100
098e2e04-1eb5-45ac-b08e-7e5f6253d058,100
8df3f155-207c-49d1-b47e-a5920761adce,100
